Broken_Sets,Budding,Closed,Device,Open,Out_of_Sequence,Out_of_sequence,Plant,Setting,Test_Day,Test_Month,Test_Year,Total_flowers,Transition_B_to_O,Truss
0.0,5.0,1.0,3,2.0,0,,5,3.0,16,3,2016,11.0,0.0,203
0.0,6.0,0.0,3,1.0,0,,5,0.0,16,3,2016,9.0,2.0,204
0.0,3.0,1.0,3,0.0,0,,6,12.0,16,3,2016,16.0,0.0,101
0.0,4.0,0.0,3,0.0,0,,6,9.0,16,3,2016,15.0,2.0,102
0.0,6.0,1.0,3,2.0,0,,6,4.0,16,3,2016,14.0,1.0,103
0.0,10.0,0.0,3,2.0,0,,6,0.0,16,3,2016,15.0,3.0,104
1.0,1.0,0.0,3,0.0,0,,6,14.0,16,3,2016,16.0,0.0,201
0.0,5.0,0.0,3,2.0,0,,6,9.0,16,3,2016,16.0,0.0,202
0.0,5.0,0.0,3,2.0,0,,6,4.0,16,3,2016,11.0,0.0,203
0.0,17.0,0.0,3,0.0,0,,6,0.0,16,3,2016,21.0,4.0,204
1.0,6.0,2.0,3,1.0,0,,7,24.0,16,3,2016,34.0,0.0,101
3.0,2.0,2.0,3,3.0,0,,7,6.0,16,3,2016,17.0,1.0,102
0.0,4.0,1.0,3,3.0,0,,7,6.0,16,3,2016,16.0,2.0,103
0.0,8.0,1.0,3,4.0,0,,7,0.0,16,3,2016,15.0,2.0,104
1.0,2.0,1.0,3,0.0,0,,7,26.0,16,3,2016,30.0,0.0,201
0.0,3.0,0.0,3,3.0,0,,7,12.0,16,3,2016,19.0,1.0,202
0.0,3.0,0.0,3,3.0,0,,7,7.0,16,3,2016,15.0,2.0,203
0.0,3.0,1.0,3,4.0,0,,7,0.0,16,3,2016,11.0,3.0,204
0.0,3.0,2.0,3,1.0,0,,8,12.0,16,3,2016,18.0,0.0,101
0.0,2.0,2.0,3,2.0,0,,8,10.0,16,3,2016,17.0,1.0,102
0.0,4.0,2.0,3,3.0,0,,8,4.0,16,3,2016,15.0,2.0,103
0.0,2.0,0.0,3,3.0,0,,8,0.0,16,3,2016,7.0,2.0,104
0.0,6.0,2.0,3,2.0,0,,8,24.0,16,3,2016,34.0,0.0,201
0.0,2.0,1.0,3,2.0,0,,8,11.0,16,3,2016,18.0,2.0,202
0.0,4.0,1.0,3,2.0,0,,8,5.0,16,3,2016,14.0,2.0,203
0.0,8.0,0.0,3,3.0,0,,8,0.0,16,3,2016,14.0,3.0,204
0.0,2.0,0.0,3,0.0,0,,9,6.0,16,3,2016,8.0,0.0,101
0.0,1.0,1.0,3,1.0,0,,9,4.0,16,3,2016,7.0,0.0,102
0.0,1.0,1.0,3,0.0,0,,9,6.0,16,3,2016,8.0,0.0,201
0.0,2.0,0.0,3,2.0,0,,9,3.0,16,3,2016,7.0,0.0,202
0.0,7.0,0.0,3,0.0,0,,9,0.0,16,3,2016,8.0,1.0,203
1.0,2.0,0.0,3,0.0,0,,10,5.0,16,3,2016,8.0,0.0,101
0.0,2.0,0.0,3,1.0,0,,10,4.0,16,3,2016,7.0,0.0,102
0.0,7.0,0.0,3,0.0,0,,10,0.0,16,3,2016,7.0,0.0,103
0.0,2.0,0.0,3,0.0,0,,10,6.0,16,3,2016,8.0,0.0,201
0.0,3.0,0.0,3,1.0,0,,10,4.0,16,3,2016,8.0,0.0,202
0.0,5.0,0.0,3,0.0,0,,10,0.0,16,3,2016,6.0,1.0,203
0.0,0.0,0.0,3,0.0,0,,11,6.0,16,3,2016,6.0,0.0,101
0.0,1.0,0.0,3,1.0,0,,11,5.0,16,3,2016,7.0,0.0,102
0.0,4.0,0.0,3,2.0,0,,11,0.0,16,3,2016,7.0,1.0,103
0.0,1.0,0.0,3,0.0,0,,11,7.0,16,3,2016,8.0,0.0,201
0.0,2.0,0.0,3,1.0,0,,11,5.0,16,3,2016,8.0,0.0,202
0.0,4.0,0.0,3,0.0,0,,11,0.0,16,3,2016,7.0,3.0,203
0.0,3.0,0.0,3,0.0,0,,12,3.0,16,3,2016,6.0,0.0,101
0.0,3.0,3.0,3,0.0,0,,12,1.0,16,3,2016,7.0,0.0,102
0.0,5.0,0.0,3,1.0,0,,12,0.0,16,3,2016,6.0,0.0,103
0.0,1.0,0.0,3,0.0,0,,12,6.0,16,3,2016,7.0,0.0,201
0.0,2.0,1.0,3,1.0,0,,12,3.0,16,3,2016,7.0,0.0,202
0.0,2.0,0.0,3,0.0,0,,13,6.0,16,3,2016,8.0,0.0,101
0.0,2.0,2.0,3,0.0,0,,13,2.0,16,3,2016,6.0,0.0,102
0.0,1.0,1.0,3,0.0,0,,13,6.0,16,3,2016,8.0,0.0,201
0.0,0.0,1.0,3,0.0,0,,13,3.0,16,3,2016,4.0,0.0,202
0.0,6.0,0.0,3,0.0,0,,13,0.0,16,3,2016,7.0,1.0,203
0.0,1.0,0.0,3,0.0,0,,14,6.0,16,3,2016,7.0,0.0,101
0.0,2.0,1.0,3,1.0,0,,14,4.0,16,3,2016,8.0,0.0,102
0.0,5.0,0.0,3,0.0,0,,14,0.0,16,3,2016,7.0,2.0,103
0.0,1.0,0.0,3,0.0,0,,14,7.0,16,3,2016,8.0,0.0,201
0.0,1.0,1.0,3,1.0,0,,14,4.0,16,3,2016,7.0,0.0,202
0.0,4.0,0.0,3,0.0,0,,14,0.0,16,3,2016,7.0,3.0,203
0.0,2.0,1.0,4,2.0,0,,1,13.0,16,3,2016,19.0,1.0,101
0.0,1.0,2.0,4,5.0,0,,1,7.0,16,3,2016,17.0,2.0,102
0.0,9.0,2.0,4,6.0,0,,1,1.0,16,3,2016,20.0,2.0,103
0.0,19.0,0.0,4,3.0,0,,1,0.0,16,3,2016,26.0,4.0,104
1.0,3.0,1.0,4,1.0,0,,1,13.0,16,3,2016,19.0,0.0,201
0.0,3.0,1.0,4,5.0,0,,1,7.0,16,3,2016,17.0,1.0,202
0.0,6.0,3.0,4,4.0,0,,1,1.0,16,3,2016,16.0,2.0,203
0.0,10.0,0.0,4,2.0,0,,1,0.0,16,3,2016,15.0,3.0,204
3.0,5.0,1.0,4,0.0,0,,2,3.0,16,3,2016,12.0,0.0,101
0.0,2.0,2.0,4,3.0,0,,2,5.0,16,3,2016,14.0,2.0,102
0.0,10.0,2.0,4,5.0,0,,2,0.0,16,3,2016,20.0,3.0,103
0.0,17.0,0.0,4,2.0,0,,2,0.0,16,3,2016,22.0,3.0,104
0.0,4.0,2.0,4,1.0,0,,2,8.0,16,3,2016,16.0,1.0,201
0.0,4.0,3.0,4,1.0,0,,2,3.0,16,3,2016,12.0,1.0,202
0.0,8.0,0.0,4,4.0,0,,2,0.0,16,3,2016,17.0,5.0,203
0.0,12.0,0.0,4,0.0,0,,2,0.0,16,3,2016,14.0,2.0,204
0.0,3.0,1.0,4,1.0,0,,3,10.0,16,3,2016,15.0,0.0,101
0.0,7.0,3.0,4,5.0,0,,3,7.0,16,3,2016,22.0,0.0,102
0.0,4.0,1.0,4,5.0,0,,3,1.0,16,3,2016,14.0,3.0,103
0.0,18.0,0.0,4,2.0,0,,3,0.0,16,3,2016,23.0,3.0,104
0.0,12.0,0.0,4,0.0,0,,3,18.0,16,3,2016,30.0,0.0,201
0.0,10.0,2.0,4,3.0,0,,3,11.0,16,3,2016,26.0,0.0,202
2.0,3.0,1.0,4,2.0,0,,3,3.0,16,3,2016,11.0,0.0,203
0.0,10.0,0.0,4,5.0,0,,3,0.0,16,3,2016,22.0,7.0,204
0.0,15.0,0.0,4,0.0,0,,3,0.0,16,3,2016,16.0,1.0,205
0.0,5.0,2.0,4,2.0,0,,4,4.0,16,3,2016,13.0,0.0,101
1.0,5.0,2.0,4,2.0,0,,4,4.0,16,3,2016,15.0,1.0,102
0.0,10.0,1.0,4,5.0,0,,4,0.0,16,3,2016,18.0,2.0,103
0.0,9.0,0.0,4,0.0,0,,4,0.0,16,3,2016,9.0,0.0,104
3.0,2.0,2.0,4,1.0,0,,4,9.0,16,3,2016,18.0,1.0,201
0.0,1.0,1.0,4,4.0,0,,4,7.0,16,3,2016,16.0,3.0,202
0.0,6.0,2.0,4,5.0,0,,4,0.0,16,3,2016,15.0,2.0,203
0.0,6.0,0.0,4,1.0,0,,4,0.0,16,3,2016,9.0,2.0,204
0.0,7.0,3.0,4,2.0,0,,5,7.0,16,3,2016,19.0,0.0,101
1.0,6.0,2.0,4,3.0,0,,5,3.0,16,3,2016,16.0,1.0,102
0.0,9.0,0.0,4,4.0,0,,5,0.0,16,3,2016,14.0,1.0,103
2.0,4.0,1.0,4,1.0,0,,5,9.0,16,3,2016,17.0,0.0,201
0.0,5.0,1.0,4,3.0,0,,5,6.0,16,3,2016,16.0,1.0,202
0.0,6.0,2.0,4,2.0,0,,5,1.0,16,3,2016,11.0,0.0,203
4.0,5.0,1.0,4,1.0,0,,6,5.0,16,3,2016,17.0,1.0,101
0.0,5.0,2.0,4,3.0,0,,6,4.0,16,3,2016,14.0,0.0,102
0.0,6.0,0.0,4,5.0,0,,6,0.0,16,3,2016,13.0,2.0,103
0.0,7.0,0.0,4,0.0,0,,6,0.0,16,3,2016,9.0,2.0,104
2.0,7.0,0.0,4,0.0,0,,6,15.0,16,3,2016,24.0,0.0,201
1.0,5.0,1.0,4,0.0,0,,6,8.0,16,3,2016,15.0,0.0,202
0.0,7.0,1.0,4,4.0,0,,6,6.0,16,3,2016,18.0,0.0,203
0.0,16.0,4.0,4,3.0,0,,6,0.0,16,3,2016,28.0,5.0,204
0.0,2.0,0.0,4,0.0,0,,7,6.0,16,3,2016,8.0,0.0,101
0.0,5.0,0.0,4,0.0,0,,7,2.0,16,3,2016,7.0,0.0,102
0.0,4.0,0.0,4,0.0,0,,7,4.0,16,3,2016,8.0,0.0,201
0.0,5.0,0.0,4,1.0,0,,7,0.0,16,3,2016,6.0,0.0,202
0.0,3.0,1.0,4,0.0,0,,8,5.0,16,3,2016,9.0,0.0,101
0.0,4.0,1.0,4,3.0,0,,8,1.0,16,3,2016,9.0,0.0,102
0.0,8.0,0.0,4,0.0,0,,8,0.0,16,3,2016,8.0,0.0,103
0.0,2.0,3.0,4,0.0,0,,8,3.0,16,3,2016,8.0,0.0,201
0.0,2.0,2.0,4,2.0,0,,8,2.0,16,3,2016,8.0,0.0,202
0.0,5.0,0.0,4,1.0,0,,8,0.0,16,3,2016,7.0,1.0,203
0.0,1.0,2.0,4,1.0,0,,9,4.0,16,3,2016,8.0,0.0,101
0.0,3.0,3.0,4,2.0,0,,9,0.0,16,3,2016,8.0,0.0,102
0.0,10.0,4.0,5,1.0,0,,1,32.0,16,3,2016,47.0,0.0,101
0.0,3.0,2.0,5,2.0,0,,1,10.0,16,3,2016,19.0,2.0,102
0.0,4.0,2.0,5,2.0,0,,1,4.0,16,3,2016,14.0,2.0,103
0.0,6.0,1.0,5,3.0,0,,1,0.0,16,3,2016,12.0,2.0,104
1.0,2.0,0.0,5,0.0,0,,1,12.0,16,3,2016,15.0,0.0,201
0.0,4.0,5.0,5,0.0,0,,1,7.0,16,3,2016,16.0,0.0,202
0.0,4.0,3.0,5,2.0,0,,1,3.0,16,3,2016,14.0,2.0,203
0.0,10.0,1.0,5,0.0,0,,1,0.0,16,3,2016,13.0,2.0,204
0.0,2.0,3.0,5,1.0,0,,2,11.0,16,3,2016,18.0,1.0,101
0.0,5.0,2.0,5,1.0,0,,2,7.0,16,3,2016,17.0,2.0,102
0.0,7.0,2.0,5,2.0,0,,2,1.0,16,3,2016,14.0,2.0,103
0.0,4.0,2.0,5,1.0,0,,2,10.0,16,3,2016,17.0,0.0,201
0.0,4.0,2.0,5,1.0,0,,2,6.0,16,3,2016,13.0,0.0,202
0.0,8.0,1.0,5,2.0,0,,2,0.0,16,3,2016,12.0,1.0,203
0.0,4.0,1.0,5,2.0,0,,3,9.0,16,3,2016,18.0,2.0,101
0.0,8.0,2.0,5,2.0,0,,3,4.0,16,3,2016,18.0,2.0,102
0.0,8.0,1.0,5,1.0,0,,3,0.0,16,3,2016,13.0,3.0,103
0.0,2.0,3.0,5,1.0,0,,3,11.0,16,3,2016,18.0,1.0,201
0.0,5.0,2.0,5,1.0,0,,3,5.0,16,3,2016,15.0,2.0,202
0.0,6.0,2.0,5,2.0,0,,3,0.0,16,3,2016,12.0,2.0,203
1.0,2.0,2.0,5,0.0,0,,4,19.0,16,3,2016,24.0,0.0,101
0.0,2.0,2.0,5,2.0,0,,4,11.0,16,3,2016,18.0,1.0,102
1.0,4.0,1.0,5,2.0,0,,4,5.0,16,3,2016,15.0,2.0,103
0.0,9.0,2.0,5,2.0,0,,4,0.0,16,3,2016,15.0,2.0,104
1.0,2.0,1.0,5,0.0,0,,4,12.0,16,3,2016,16.0,0.0,201
0.0,3.0,3.0,5,1.0,0,,4,10.0,16,3,2016,19.0,2.0,202
1.0,5.0,2.0,5,2.0,0,,4,4.0,16,3,2016,17.0,3.0,203
0.0,8.0,1.0,5,2.0,0,,4,0.0,16,3,2016,14.0,3.0,204
0.0,7.0,5.0,5,0.0,0,,5,21.0,16,3,2016,33.0,0.0,101
0.0,4.0,1.0,5,1.0,0,,5,11.0,16,3,2016,19.0,2.0,102
0.0,5.0,2.0,5,2.0,0,,5,5.0,16,3,2016,17.0,3.0,103
0.0,9.0,1.0,5,2.0,0,,5,0.0,16,3,2016,15.0,3.0,104
0.0,0.0,0.0,5,0.0,0,,5,30.0,16,3,2016,48.0,0.0,201
0.0,0.0,0.0,5,0.0,0,,5,11.0,16,3,2016,19.0,0.0,202
0.0,0.0,0.0,5,0.0,0,,5,4.0,16,3,2016,18.0,0.0,203
0.0,0.0,0.0,5,0.0,0,,5,0.0,16,3,2016,15.0,0.0,204
0.0,0.0,0.0,5,0.0,0,,6,11.0,16,3,2016,16.0,0.0,101
0.0,0.0,0.0,5,0.0,0,,6,6.0,16,3,2016,17.0,0.0,102
0.0,0.0,0.0,5,0.0,0,,6,1.0,16,3,2016,16.0,0.0,103
0.0,0.0,0.0,5,0.0,0,,6,0.0,16,3,2016,13.0,0.0,104
3.0,0.0,0.0,5,0.0,0,,6,10.0,16,3,2016,16.0,0.0,201
0.0,0.0,0.0,5,0.0,0,,6,12.0,16,3,2016,18.0,0.0,202
0.0,0.0,0.0,5,0.0,0,,6,4.0,16,3,2016,17.0,0.0,203
0.0,0.0,0.0,5,0.0,0,,6,0.0,16,3,2016,18.0,0.0,204
0.0,0.0,0.0,5,0.0,0,,7,7.0,16,3,2016,8.0,0.0,101
0.0,0.0,0.0,5,0.0,0,,7,3.0,16,3,2016,7.0,0.0,102
0.0,0.0,0.0,5,0.0,0,,7,0.0,16,3,2016,7.0,0.0,103
0.0,0.0,0.0,5,0.0,0,,7,6.0,16,3,2016,7.0,0.0,201
0.0,0.0,0.0,5,0.0,0,,7,4.0,16,3,2016,7.0,0.0,202
0.0,0.0,0.0,5,0.0,0,,8,4.0,16,3,2016,7.0,0.0,201
0.0,0.0,0.0,5,0.0,0,,8,2.0,16,3,2016,6.0,0.0,202
0.0,0.0,0.0,5,0.0,0,,9,5.0,16,3,2016,7.0,0.0,101
0.0,0.0,0.0,5,0.0,0,,9,2.0,16,3,2016,7.0,0.0,102
0.0,0.0,0.0,5,0.0,0,,9,6.0,16,3,2016,7.0,0.0,201
0.0,0.0,0.0,5,0.0,0,,9,3.0,16,3,2016,8.0,0.0,202
0.0,0.0,0.0,5,0.0,0,,10,7.0,16,3,2016,8.0,0.0,101
0.0,0.0,0.0,5,0.0,0,,10,5.0,16,3,2016,8.0,0.0,102
0.0,0.0,0.0,5,0.0,0,,10,0.0,16,3,2016,7.0,0.0,103
0.0,0.0,0.0,5,0.0,0,,10,7.0,16,3,2016,8.0,0.0,201
0.0,0.0,0.0,5,0.0,0,,10,3.0,16,3,2016,8.0,0.0,202
0.0,0.0,0.0,5,0.0,0,,10,0.0,16,3,2016,6.0,0.0,203
0.0,0.0,0.0,5,0.0,0,,11,4.0,16,3,2016,7.0,0.0,101
0.0,0.0,0.0,5,0.0,0,,11,2.0,16,3,2016,7.0,0.0,102
0.0,0.0,0.0,5,0.0,0,,11,7.0,16,3,2016,8.0,0.0,201
0.0,0.0,0.0,5,0.0,0,,11,4.0,16,3,2016,7.0,0.0,202
0.0,0.0,0.0,5,0.0,0,,11,0.0,16,3,2016,5.0,0.0,203
0.0,2.0,0.0,1,3.0,0,,2,18.0,18,3,2016,26.0,3.0,101
0.0,6.0,0.0,1,3.0,0,,2,13.0,18,3,2016,24.0,2.0,102
0.0,4.0,0.0,1,3.0,0,,2,7.0,18,3,2016,17.0,3.0,103
0.0,9.0,1.0,1,3.0,0,,2,1.0,18,3,2016,17.0,3.0,104
1.0,3.0,0.0,1,0.0,0,,2,16.0,18,3,2016,20.0,0.0,201
0.0,3.0,0.0,1,2.0,0,,2,12.0,18,3,2016,18.0,1.0,202
0.0,3.0,2.0,1,2.0,0,,2,6.0,18,3,2016,15.0,2.0,203
0.0,6.0,0.0,1,3.0,0,,2,2.0,18,3,2016,14.0,3.0,204
0.0,3.0,0.0,1,0.0,0,,3,14.0,18,3,2016,17.0,0.0,101
0.0,3.0,0.0,1,0.0,0,,3,13.0,18,3,2016,16.0,0.0,102
0.0,2.0,1.0,1,1.0,0,,3,9.0,18,3,2016,13.0,0.0,103
0.0,2.0,1.0,1,2.0,0,,3,5.0,18,3,2016,12.0,2.0,104
0.0,14.0,0.0,1,5.0,0,,3,0.0,18,3,2016,24.0,5.0,105
0.0,2.0,0.0,1,0.0,0,,3,12.0,18,3,2016,14.0,0.0,201
1.0,3.0,0.0,1,0.0,0,,3,11.0,18,3,2016,15.0,0.0,202
0.0,4.0,1.0,1,1.0,0,,3,7.0,18,3,2016,13.0,0.0,203
0.0,8.0,2.0,1,4.0,0,,3,1.0,18,3,2016,18.0,3.0,204
0.0,2.0,0.0,1,1.0,0,,4,18.0,18,3,2016,21.0,0.0,101
0.0,1.0,0.0,1,3.0,0,,4,15.0,18,3,2016,20.0,1.0,102
0.0,6.0,0.0,1,3.0,0,,4,10.0,18,3,2016,21.0,2.0,103
0.0,9.0,1.0,1,3.0,0,,4,5.0,18,3,2016,21.0,3.0,104
0.0,8.0,0.0,1,4.0,0,,4,0.0,18,3,2016,15.0,3.0,105
1.0,4.0,0.0,1,0.0,0,,4,12.0,18,3,2016,17.0,0.0,201
0.0,2.0,0.0,1,2.0,0,,4,14.0,18,3,2016,18.0,0.0,202
0.0,5.0,0.0,1,3.0,0,,4,8.0,18,3,2016,18.0,2.0,203
0.0,7.0,2.0,1,2.0,0,,4,2.0,18,3,2016,16.0,3.0,204
1.0,1.0,1.0,1,0.0,0,,5,16.0,18,3,2016,19.0,0.0,101
1.0,3.0,0.0,1,2.0,0,,5,14.0,18,3,2016,20.0,0.0,102
0.0,3.0,0.0,1,1.0,0,,5,10.0,18,3,2016,17.0,3.0,103
0.0,8.0,1.0,1,3.0,0,,5,5.0,18,3,2016,19.0,2.0,104
0.0,9.0,0.0,1,2.0,0,,5,0.0,18,3,2016,14.0,3.0,105
0.0,3.0,1.0,1,1.0,0,,5,29.0,18,3,2016,34.0,0.0,201
0.0,3.0,1.0,1,1.0,0,,5,13.0,18,3,2016,18.0,0.0,202
0.0,7.0,0.0,1,3.0,0,,5,7.0,18,3,2016,20.0,3.0,203
0.0,12.0,1.0,1,4.0,0,,5,0.0,18,3,2016,19.0,2.0,204
0.0,3.0,2.0,1,0.0,0,,6,12.0,18,3,2016,17.0,0.0,101
0.0,4.0,0.0,1,0.0,0,,6,9.0,18,3,2016,13.0,0.0,102
0.0,7.0,1.0,1,0.0,0,,6,5.0,18,3,2016,13.0,0.0,103
2.0,2.0,1.0,1,0.0,0,,6,21.0,18,3,2016,26.0,0.0,201
1.0,4.0,1.0,1,0.0,0,,6,10.0,18,3,2016,16.0,0.0,202
0.0,7.0,0.0,1,0.0,0,,6,6.0,18,3,2016,13.0,0.0,203
0.0,10.0,1.0,1,2.0,0,,6,0.0,18,3,2016,15.0,2.0,204
0.0,6.0,1.0,1,3.0,0,,7,25.0,18,3,2016,36.0,1.0,101
0.0,3.0,1.0,1,3.0,0,,7,10.0,18,3,2016,19.0,2.0,102
0.0,4.0,0.0,1,3.0,0,,7,6.0,18,3,2016,15.0,2.0,103
0.0,10.0,0.0,1,3.0,0,,7,0.0,18,3,2016,17.0,4.0,104
1.0,7.0,0.0,1,0.0,0,,7,25.0,18,3,2016,33.0,0.0,201
0.0,4.0,1.0,1,0.0,0,,7,8.0,18,3,2016,13.0,0.0,202
0.0,6.0,1.0,1,0.0,0,,7,4.0,18,3,2016,11.0,0.0,203
2.0,2.0,0.0,1,1.0,0,,8,15.0,18,3,2016,20.0,0.0,101
0.0,0.0,1.0,1,2.0,0,,8,15.0,18,3,2016,18.0,0.0,102
1.0,4.0,0.0,1,3.0,0,,8,10.0,18,3,2016,20.0,2.0,103
0.0,7.0,1.0,1,3.0,0,,8,5.0,18,3,2016,19.0,3.0,104
0.0,8.0,0.0,1,3.0,0,,8,0.0,18,3,2016,14.0,3.0,105
1.0,1.0,0.0,1,1.0,0,,8,16.0,18,3,2016,19.0,0.0,201
0.0,3.0,0.0,1,2.0,0,,8,13.0,18,3,2016,20.0,2.0,202
0.0,11.0,3.0,1,6.0,0,,8,13.0,18,3,2016,40.0,7.0,203
0.0,8.0,1.0,1,3.0,0,,8,2.0,18,3,2016,17.0,3.0,204
0.0,1.0,1.0,1,0.0,0,,9,6.0,18,3,2016,8.0,0.0,101
0.0,1.0,0.0,1,0.0,0,,9,6.0,18,3,2016,7.0,0.0,101
0.0,4.0,1.0,1,0.0,0,,9,2.0,18,3,2016,7.0,0.0,102
0.0,2.0,1.0,1,0.0,0,,9,4.0,18,3,2016,7.0,0.0,102
0.0,5.0,0.0,1,0.0,0,,9,0.0,18,3,2016,6.0,1.0,103
0.0,0.0,0.0,1,0.0,0,,9,4.0,18,3,2016,4.0,0.0,201
0.0,0.0,0.0,1,0.0,0,,9,7.0,18,3,2016,7.0,0.0,201
0.0,1.0,2.0,1,0.0,0,,9,4.0,18,3,2016,7.0,0.0,202
0.0,1.0,0.0,1,0.0,0,,9,6.0,18,3,2016,7.0,0.0,202
0.0,3.0,3.0,1,1.0,0,,9,0.0,18,3,2016,7.0,0.0,203
0.0,3.0,1.0,1,1.0,0,,9,1.0,18,3,2016,7.0,1.0,203
0.0,0.0,3.0,1,0.0,0,,10,5.0,18,3,2016,8.0,0.0,101
0.0,1.0,5.0,1,0.0,0,,10,2.0,18,3,2016,8.0,0.0,102
0.0,1.0,0.0,1,0.0,0,,10,5.0,18,3,2016,6.0,0.0,102
0.0,1.0,2.0,1,3.0,0,,10,0.0,18,3,2016,7.0,1.0,103
0.0,3.0,0.0,1,1.0,0,,10,2.0,18,3,2016,7.0,1.0,103
0.0,4.0,0.0,1,1.0,0,,10,0.0,18,3,2016,7.0,2.0,104
0.0,0.0,1.0,1,0.0,0,,10,6.0,18,3,2016,7.0,0.0,201
0.0,0.0,0.0,1,0.0,0,,10,7.0,18,3,2016,7.0,0.0,201
0.0,0.0,4.0,1,0.0,0,,10,4.0,18,3,2016,8.0,0.0,202
0.0,2.0,1.0,1,0.0,0,,10,5.0,18,3,2016,8.0,0.0,202
0.0,0.0,2.0,1,3.0,0,,10,0.0,18,3,2016,7.0,2.0,203
0.0,3.0,0.0,1,1.0,0,,10,0.0,18,3,2016,5.0,1.0,203
0.0,5.0,0.0,1,0.0,0,,10,0.0,18,3,2016,8.0,3.0,204
0.0,2.0,0.0,1,0.0,0,,11,5.0,18,3,2016,7.0,0.0,101
0.0,5.0,0.0,1,0.0,0,,11,1.0,18,3,2016,6.0,0.0,102
0.0,7.0,0.0,1,0.0,0,,11,0.0,18,3,2016,7.0,0.0,201
0.0,4.0,1.0,1,0.0,0,,11,3.0,18,3,2016,8.0,0.0,202
0.0,7.0,0.0,1,0.0,0,,11,0.0,18,3,2016,7.0,0.0,203
0.0,1.0,0.0,1,0.0,0,,12,6.0,18,3,2016,7.0,0.0,101
0.0,2.0,2.0,1,1.0,0,,12,3.0,18,3,2016,8.0,0.0,102
0.0,4.0,0.0,1,1.0,0,,12,0.0,18,3,2016,6.0,1.0,103
0.0,1.0,0.0,1,0.0,0,,12,7.0,18,3,2016,8.0,0.0,201
0.0,1.0,0.0,1,0.0,0,,12,6.0,18,3,2016,7.0,0.0,202
0.0,3.0,1.0,1,0.0,0,,12,1.0,18,3,2016,6.0,1.0,203
0.0,2.0,0.0,1,0.0,0,,13,5.0,18,3,2016,7.0,0.0,101
0.0,4.0,1.0,1,0.0,0,,13,2.0,18,3,2016,7.0,0.0,102
0.0,0.0,1.0,1,0.0,0,,13,7.0,18,3,2016,8.0,0.0,201
0.0,2.0,1.0,1,0.0,0,,13,5.0,18,3,2016,8.0,0.0,202
0.0,3.0,0.0,1,2.0,0,,13,0.0,18,3,2016,7.0,2.0,203
0.0,0.0,1.0,1,0.0,0,,14,5.0,18,3,2016,6.0,0.0,101
0.0,0.0,0.0,1,0.0,0,,14,7.0,18,3,2016,7.0,0.0,102
0.0,2.0,2.0,1,0.0,0,,14,3.0,18,3,2016,7.0,0.0,103
0.0,0.0,1.0,1,0.0,0,,14,6.0,18,3,2016,7.0,0.0,201
0.0,2.0,2.0,1,0.0,0,,14,4.0,18,3,2016,8.0,0.0,202
0.0,4.0,0.0,1,2.0,0,,14,0.0,18,3,2016,7.0,1.0,203
0.0,2.0,0.0,2,0.0,0,,1,14.0,18,3,2016,16.0,0.0,101
0.0,2.0,1.0,2,0.0,0,,1,13.0,18,3,2016,16.0,0.0,102
0.0,2.0,1.0,2,3.0,0,,1,9.0,18,3,2016,16.0,1.0,103
0.0,3.0,0.0,2,4.0,0,,1,5.0,18,3,2016,15.0,3.0,104
0.0,7.0,0.0,2,3.0,0,,1,1.0,18,3,2016,14.0,3.0,105
0.0,3.0,0.0,2,0.0,0,,1,11.0,18,3,2016,14.0,0.0,201
0.0,7.0,0.0,2,1.0,0,,1,19.0,18,3,2016,27.0,0.0,202
1.0,4.0,1.0,2,1.0,0,,1,8.0,18,3,2016,16.0,1.0,203
0.0,4.0,5.0,2,2.0,0,,1,0.0,18,3,2016,14.0,3.0,204
3.0,4.0,0.0,2,0.0,0,,2,13.0,18,3,2016,20.0,0.0,101
0.0,3.0,0.0,2,2.0,0,,2,13.0,18,3,2016,19.0,1.0,102
0.0,4.0,1.0,2,2.0,0,,2,8.0,18,3,2016,18.0,3.0,103
0.0,7.0,0.0,2,4.0,0,,2,2.0,18,3,2016,17.0,4.0,104
1.0,0.0,0.0,2,0.0,0,,2,13.0,18,3,2016,14.0,0.0,201
0.0,4.0,0.0,2,1.0,0,,2,12.0,18,3,2016,17.0,0.0,202
0.0,6.0,0.0,2,0.0,0,,2,7.0,18,3,2016,13.0,0.0,203
0.0,6.0,0.0,2,3.0,0,,2,2.0,18,3,2016,15.0,4.0,204
3.0,2.0,0.0,2,0.0,0,,3,13.0,18,3,2016,18.0,0.0,101
1.0,3.0,1.0,2,3.0,0,,3,10.0,18,3,2016,18.0,0.0,102
0.0,5.0,0.0,2,4.0,0,,3,6.0,18,3,2016,17.0,2.0,103
0.0,7.0,0.0,2,4.0,0,,3,0.0,18,3,2016,15.0,4.0,104
1.0,3.0,0.0,2,0.0,0,,3,17.0,18,3,2016,21.0,0.0,201
0.0,3.0,1.0,2,2.0,0,,3,14.0,18,3,2016,21.0,1.0,202
0.0,4.0,1.0,2,3.0,0,,3,9.0,18,3,2016,19.0,2.0,203
0.0,8.0,0.0,2,4.0,0,,3,3.0,18,3,2016,18.0,3.0,204
2.0,3.0,0.0,2,0.0,0,,4,10.0,18,3,2016,15.0,0.0,102
0.0,4.0,0.0,2,4.0,0,,4,6.0,18,3,2016,14.0,0.0,103
0.0,6.0,1.0,2,6.0,0,,4,2.0,18,3,2016,19.0,4.0,104
