Device,Plant,Truss,Total_flowers,Budding,Transition_B_to_O,Open,Closed,Setting,Broken_Sets,Out_of_Sequence,Test_Year,Test_Month,Test_Day
6,5,104,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0,794304,1182,5516
6,5,201,38.0,0.0,0.0,0.0,0.0,25.0,0.0,0,794304,1182,5516
6,5,202,18.0,0.0,0.0,0.0,0.0,8.0,0.0,0,794304,1182,5516
6,5,203,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0,794304,1182,5516
6,5,204,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0,794304,1182,5516
6,6,101,17.0,0.0,0.0,0.0,0.0,10.0,0.0,0,794304,1182,5516
6,6,102,17.0,0.0,0.0,0.0,0.0,6.0,0.0,0,794304,1182,5516
6,6,103,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,794304,1182,5516
6,6,104,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,794304,1182,5516
6,6,201,17.0,0.0,0.0,0.0,0.0,10.0,3.0,0,794304,1182,5516
6,6,202,18.0,0.0,0.0,0.0,0.0,8.0,0.0,0,794304,1182,5516
6,6,203,19.0,0.0,0.0,0.0,0.0,4.0,0.0,0,794304,1182,5516
6,6,204,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,794304,1182,5516
6,7,101,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0,794304,1182,5516
6,7,102,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0,794304,1182,5516
6,7,201,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0,794304,1182,5516
6,7,202,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0,794304,1182,5516
6,8,201,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0,794304,1182,5516
6,8,202,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,794304,1182,5516
6,9,101,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0,794304,1182,5516
6,9,102,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0,794304,1182,5516
6,9,201,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0,794304,1182,5516
6,9,202,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0,794304,1182,5516
6,10,101,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0,794304,1182,5516
6,10,102,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0,794304,1182,5516
6,10,103,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,794304,1182,5516
6,10,201,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0,794304,1182,5516
6,10,202,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0,794304,1182,5516
6,10,203,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,794304,1182,5516
6,11,101,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0,794304,1182,5516
6,11,102,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0,794304,1182,5516
6,11,201,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0,794304,1182,5516
6,11,202,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0,794304,1182,5516
6,11,203,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,794304,1182,5516
1,1,101,0.0,3.0,1.0,2.0,1.0,12.0,0.0,0,812448,1209,6448
1,1,102,0.0,5.0,1.0,2.0,1.0,8.0,0.0,0,812448,1209,6448
1,1,103,0.0,8.0,3.0,3.0,1.0,2.0,0.0,0,812448,1209,6448
1,1,104,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0,812448,1209,6448
1,1,201,0.0,0.0,0.0,1.0,0.0,12.0,1.0,0,812448,1209,6448
1,1,202,0.0,4.0,0.0,2.0,0.0,11.0,0.0,0,812448,1209,6448
1,1,203,0.0,8.0,2.0,2.0,0.0,5.0,0.0,0,812448,1209,6448
1,1,204,0.0,9.0,3.0,2.0,0.0,0.0,0.0,0,812448,1209,6448
1,2,101,0.0,3.0,1.0,4.0,0.0,16.0,0.0,0,812448,1209,6448
1,2,102,0.0,6.0,3.0,4.0,0.0,11.0,0.0,0,812448,1209,6448
1,2,103,0.0,6.0,2.0,4.0,0.0,5.0,0.0,0,812448,1209,6448
1,2,104,0.0,9.0,3.0,4.0,0.0,0.0,0.0,0,812448,1209,6448
1,2,201,0.0,2.0,0.0,1.0,0.0,13.0,1.0,0,812448,1209,6448
1,2,202,0.0,4.0,2.0,2.0,0.0,11.0,0.0,0,812448,1209,6448
1,2,203,0.0,3.0,2.0,4.0,0.0,5.0,0.0,0,812448,1209,6448
1,2,204,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0,812448,1209,6448
1,3,101,0.0,4.0,0.0,0.0,0.0,14.0,0.0,0,812448,1209,6448
1,3,102,0.0,3.0,0.0,1.0,0.0,12.0,0.0,0,812448,1209,6448
1,3,103,0.0,2.0,1.0,3.0,0.0,7.0,0.0,0,812448,1209,6448
1,3,104,0.0,3.0,2.0,3.0,2.0,2.0,0.0,0,812448,1209,6448
1,3,105,0.0,18.0,5.0,2.0,0.0,0.0,0.0,0,812448,1209,6448
1,3,201,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0,812448,1209,6448
1,3,202,0.0,4.0,0.0,1.0,0.0,10.0,0.0,0,812448,1209,6448
1,3,203,0.0,4.0,1.0,1.0,2.0,5.0,0.0,0,812448,1209,6448
1,3,204,0.0,8.0,4.0,6.0,0.0,0.0,0.0,0,812448,1209,6448
1,4,101,0.0,2.0,0.0,2.0,0.0,17.0,0.0,0,812448,1209,6448
1,4,102,0.0,3.0,3.0,3.0,0.0,13.0,0.0,0,812448,1209,6448
1,4,103,0.0,6.0,2.0,4.0,1.0,7.0,0.0,0,812448,1209,6448
1,4,104,0.0,8.0,0.0,4.0,1.0,3.0,0.0,0,812448,1209,6448
1,4,105,0.0,8.0,2.0,2.0,0.0,0.0,0.0,0,812448,1209,6448
1,4,201,0.0,3.0,0.0,0.0,1.0,14.0,0.0,0,812448,1209,6448
1,4,202,0.0,2.0,1.0,2.0,1.0,11.0,1.0,0,812448,1209,6448
1,4,203,0.0,5.0,2.0,4.0,0.0,6.0,0.0,0,812448,1209,6448
1,4,204,0.0,10.0,3.0,4.0,1.0,0.0,0.0,0,812448,1209,6448
1,5,101,0.0,1.0,0.0,1.0,1.0,15.0,2.0,0,812448,1209,6448
1,5,102,0.0,2.0,1.0,2.0,1.0,13.0,0.0,0,812448,1209,6448
1,5,103,0.0,3.0,2.0,3.0,0.0,8.0,0.0,0,812448,1209,6448
1,5,104,0.0,8.0,3.0,4.0,1.0,2.0,0.0,0,812448,1209,6448
1,5,201,0.0,3.0,0.0,3.0,3.0,24.0,1.0,0,812448,1209,6448
1,5,202,0.0,3.0,1.0,3.0,0.0,11.0,0.0,0,812448,1209,6448
1,5,203,0.0,6.0,2.0,4.0,3.0,2.0,0.0,0,812448,1209,6448
1,5,204,0.0,10.0,2.0,0.0,0.0,3.0,0.0,0,812448,1209,6448
1,6,101,0.0,4.0,0.0,0.0,1.0,12.0,0.0,0,812448,1209,6448
1,6,102,0.0,4.0,0.0,3.0,1.0,6.0,0.0,0,812448,1209,6448
1,6,103,0.0,5.0,0.0,2.0,1.0,3.0,0.0,0,812448,1209,6448
1,6,201,0.0,3.0,1.0,1.0,0.0,21.0,2.0,0,812448,1209,6448
1,6,202,0.0,3.0,0.0,3.0,0.0,8.0,1.0,0,812448,1209,6448
1,6,203,0.0,4.0,0.0,1.0,1.0,4.0,0.0,0,812448,1209,6448
1,6,204,0.0,8.0,2.0,2.0,0.0,0.0,0.0,0,812448,1209,6448
1,7,101,0.0,6.0,3.0,4.0,2.0,21.0,0.0,0,812448,1209,6448
1,7,102,0.0,4.0,1.0,3.0,1.0,9.0,0.0,0,812448,1209,6448
1,7,103,0.0,6.0,3.0,3.0,1.0,3.0,0.0,0,812448,1209,6448
1,7,201,0.0,5.0,0.0,1.0,0.0,24.0,0.0,0,812448,1209,6448
1,7,202,0.0,2.0,0.0,1.0,0.0,8.0,0.0,0,812448,1209,6448
1,7,203,0.0,5.0,0.0,2.0,1.0,2.0,0.0,0,812448,1209,6448
1,8,101,0.0,3.0,0.0,1.0,0.0,15.0,2.0,0,812448,1209,6448
1,8,102,0.0,0.0,1.0,3.0,1.0,13.0,0.0,0,812448,1209,6448
1,8,103,0.0,3.0,3.0,3.0,1.0,8.0,1.0,0,812448,1209,6448
1,8,104,0.0,7.0,3.0,4.0,0.0,3.0,0.0,0,812448,1209,6448
1,8,201,0.0,2.0,1.0,1.0,1.0,14.0,0.0,0,812448,1209,6448
1,8,202,0.0,5.0,2.0,3.0,0.0,11.0,0.0,0,812448,1209,6448
1,8,203,0.0,9.0,9.0,9.0,4.0,6.0,0.0,0,812448,1209,6448
1,8,204,0.0,6.0,3.0,4.0,0.0,0.0,0.0,0,812448,1209,6448
1,9,101,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0,812448,1209,6448
1,9,102,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0,812448,1209,6448
1,9,201,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0,812448,1209,6448
1,9,202,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0,812448,1209,6448
1,9,203,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0,812448,1209,6448
1,10,101,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0,812448,1209,6448
1,10,102,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0,812448,1209,6448
1,10,103,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0,812448,1209,6448
1,10,201,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0,812448,1209,6448
1,10,202,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0,812448,1209,6448
1,10,203,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0,812448,1209,6448
1,11,101,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0,812448,1209,6448
1,11,102,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0,812448,1209,6448
1,11,201,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0,812448,1209,6448
1,11,202,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0,812448,1209,6448
1,11,203,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0,812448,1209,6448
1,12,101,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0,812448,1209,6448
1,12,102,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0,812448,1209,6448
1,12,103,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0,812448,1209,6448
1,12,201,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0,812448,1209,6448
1,12,202,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0,812448,1209,6448
1,12,203,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0,812448,1209,6448
1,13,101,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0,812448,1209,6448
1,13,102,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0,812448,1209,6448
1,13,201,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0,812448,1209,6448
1,13,202,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0,812448,1209,6448
1,13,203,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0,812448,1209,6448
1,14,101,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0,812448,1209,6448
1,14,102,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,812448,1209,6448
1,14,103,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0,812448,1209,6448
1,14,104,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0,812448,1209,6448
1,14,201,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0,812448,1209,6448
1,14,202,0.0,2.0,0.0,1.0,3.0,2.0,0.0,0,812448,1209,6448
1,14,203,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0,812448,1209,6448
2,1,201,0.0,2.0,0.0,0.0,0.0,11.0,1.0,0,812448,1209,6448
2,1,202,0.0,2.0,0.0,1.0,2.0,17.0,0.0,0,812448,1209,6448
2,1,203,0.0,4.0,1.0,3.0,1.0,6.0,0.0,0,812448,1209,6448
2,1,204,0.0,5.0,3.0,6.0,0.0,0.0,0.0,0,812448,1209,6448
2,1,205,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0,812448,1209,6448
2,2,101,0.0,3.0,0.0,1.0,0.0,12.0,1.0,0,812448,1209,6448
2,2,102,0.0,2.0,2.0,3.0,1.0,10.0,0.0,0,812448,1209,6448
2,2,103,0.0,6.0,1.0,3.0,3.0,5.0,0.0,0,812448,1209,6448
2,2,104,0.0,9.0,3.0,4.0,1.0,0.0,0.0,0,812448,1209,6448
2,2,201,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0,812448,1209,6448
2,2,202,0.0,3.0,0.0,2.0,1.0,9.0,0.0,0,812448,1209,6448
2,2,203,0.0,4.0,0.0,1.0,0.0,6.0,1.0,0,812448,1209,6448
2,2,204,0.0,7.0,2.0,3.0,0.0,0.0,0.0,0,812448,1209,6448
2,3,101,0.0,2.0,0.0,2.0,0.0,11.0,3.0,0,812448,1209,6448
2,3,102,0.0,2.0,1.0,4.0,2.0,8.0,0.0,0,812448,1209,6448
2,3,103,0.0,4.0,2.0,4.0,0.0,5.0,0.0,0,812448,1209,6448
2,3,105,0.0,9.0,3.0,3.0,0.0,0.0,0.0,0,812448,1209,6448
2,3,201,0.0,3.0,0.0,0.0,1.0,15.0,1.0,0,812448,1209,6448
2,3,202,0.0,3.0,2.0,3.0,1.0,12.0,0.0,0,812448,1209,6448
2,3,203,0.0,5.0,4.0,4.0,0.0,7.0,0.0,0,812448,1209,6448
2,3,204,0.0,8.0,3.0,5.0,0.0,1.0,0.0,0,812448,1209,6448
2,4,101,0.0,2.0,0.0,0.0,0.0,8.0,1.0,0,812448,1209,6448
2,4,102,0.0,3.0,0.0,1.0,1.0,9.0,1.0,0,812448,1209,6448
2,4,103,0.0,3.0,1.0,4.0,2.0,3.0,0.0,0,812448,1209,6448
2,4,104,0.0,6.0,5.0,6.0,0.0,0.0,0.0,0,812448,1209,6448
2,4,201,0.0,4.0,1.0,0.0,0.0,10.0,1.0,0,812448,1209,6448
2,4,202,0.0,4.0,0.0,2.0,0.0,7.0,1.0,0,812448,1209,6448
2,4,203,0.0,3.0,2.0,3.0,2.0,2.0,0.0,0,812448,1209,6448
2,4,204,0.0,11.0,4.0,3.0,0.0,0.0,0.0,0,812448,1209,6448
2,5,101,0.0,2.0,0.0,1.0,1.0,13.0,2.0,0,812448,1209,6448
2,5,102,0.0,2.0,3.0,3.0,0.0,12.0,0.0,0,812448,1209,6448
2,5,103,0.0,5.0,3.0,3.0,1.0,6.0,0.0,0,812448,1209,6448
2,5,201,0.0,2.0,1.0,2.0,1.0,13.0,0.0,0,812448,1209,6448
2,5,202,0.0,4.0,2.0,3.0,1.0,7.0,0.0,0,812448,1209,6448
2,5,203,0.0,7.0,2.0,3.0,1.0,1.0,0.0,0,812448,1209,6448
2,6,101,0.0,1.0,0.0,1.0,0.0,10.0,4.0,0,812448,1209,6448
2,6,102,0.0,2.0,2.0,2.0,1.0,12.0,0.0,0,812448,1209,6448
2,6,103,0.0,5.0,2.0,4.0,3.0,4.0,0.0,0,812448,1209,6448
2,6,104,0.0,8.0,3.0,5.0,0.0,0.0,0.0,0,812448,1209,6448
2,6,201,0.0,3.0,0.0,3.0,0.0,9.0,2.0,0,812448,1209,6448
2,6,202,0.0,4.0,0.0,2.0,0.0,7.0,0.0,0,812448,1209,6448
2,6,203,0.0,5.0,2.0,4.0,0.0,0.0,0.0,0,812448,1209,6448
2,7,101,0.0,4.0,0.0,2.0,2.0,25.0,2.0,0,812448,1209,6448
2,7,102,0.0,2.0,1.0,3.0,1.0,10.0,1.0,0,812448,1209,6448
2,7,103,0.0,3.0,1.0,4.0,3.0,4.0,0.0,0,812448,1209,6448
2,7,104,0.0,7.0,3.0,5.0,0.0,0.0,0.0,0,812448,1209,6448
2,7,201,0.0,0.0,0.0,1.0,2.0,10.0,3.0,0,812448,1209,6448
2,7,202,0.0,2.0,0.0,1.0,4.0,7.0,0.0,0,812448,1209,6448
2,7,203,0.0,4.0,1.0,4.0,3.0,1.0,0.0,0,812448,1209,6448
2,8,101,0.0,2.0,1.0,2.0,2.0,12.0,1.0,0,812448,1209,6448
2,8,102,0.0,3.0,2.0,4.0,1.0,10.0,0.0,0,812448,1209,6448
2,8,103,0.0,4.0,1.0,6.0,1.0,2.0,0.0,0,812448,1209,6448
2,8,104,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0,812448,1209,6448
2,8,201,0.0,5.0,1.0,3.0,0.0,6.0,0.0,0,812448,1209,6448
2,8,202,0.0,7.0,2.0,4.0,0.0,0.0,0.0,0,812448,1209,6448
2,9,101,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0,812448,1209,6448
2,9,102,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0,812448,1209,6448
2,9,103,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0,812448,1209,6448
2,9,201,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0,812448,1209,6448
2,9,202,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0,812448,1209,6448
2,9,203,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0,812448,1209,6448
2,10,101,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0,812448,1209,6448
2,10,102,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0,812448,1209,6448
2,10,103,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0,812448,1209,6448
2,10,201,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,812448,1209,6448
2,10,202,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0,812448,1209,6448
2,10,203,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0,812448,1209,6448
2,11,101,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0,812448,1209,6448
2,11,201,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0,812448,1209,6448
2,11,202,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0,812448,1209,6448
2,11,203,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0,812448,1209,6448
2,12,101,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0,812448,1209,6448
2,12,102,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0,812448,1209,6448
2,12,103,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0,812448,1209,6448
2,12,201,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0,812448,1209,6448
2,12,202,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0,812448,1209,6448
2,12,203,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0,812448,1209,6448
2,13,101,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0,812448,1209,6448
2,13,102,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,812448,1209,6448
2,13,201,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0,812448,1209,6448
2,13,202,0.0,3.0,0.0,2.0,2.0,1.0,0.0,0,812448,1209,6448
2,13,203,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0,812448,1209,6448
2,14,101,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0,812448,1209,6448
2,14,102,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0,812448,1209,6448
2,14,103,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,812448,1209,6448
2,14,201,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0,812448,1209,6448
2,14,202,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0,812448,1209,6448
2,14,203,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0,812448,1209,6448
3,1,101,0.0,4.0,0.0,2.0,0.0,25.0,2.0,0,812448,1209,6448
3,1,201,0.0,5.0,0.0,0.0,0.0,27.0,2.0,0,812448,1209,6448
3,1,202,0.0,3.0,1.0,2.0,1.0,12.0,0.0,0,812448,1209,6448
3,1,203,0.0,3.0,3.0,2.0,1.0,7.0,0.0,0,812448,1209,6448
3,1,204,0.0,6.0,3.0,4.0,0.0,1.0,0.0,0,812448,1209,6448
3,2,101,0.0,0.0,2.0,4.0,0.0,14.0,0.0,0,812448,1209,6448
3,2,102,0.0,4.0,3.0,4.0,0.0,9.0,0.0,0,812448,1209,6448
3,2,103,0.0,7.0,3.0,4.0,1.0,3.0,0.0,0,812448,1209,6448
3,2,201,0.0,3.0,0.0,2.0,1.0,13.0,0.0,0,812448,1209,6448
3,2,202,0.0,6.0,2.0,3.0,0.0,8.0,0.0,0,812448,1209,6448
3,2,203,0.0,7.0,3.0,3.0,2.0,1.0,0.0,0,812448,1209,6448
3,3,101,0.0,3.0,0.0,2.0,0.0,14.0,1.0,0,812448,1209,6448
3,3,102,0.0,3.0,1.0,3.0,0.0,10.0,0.0,0,812448,1209,6448
3,3,103,0.0,2.0,1.0,3.0,0.0,6.0,0.0,0,812448,1209,6448
3,3,104,0.0,8.0,3.0,4.0,0.0,0.0,0.0,0,812448,1209,6448
3,3,201,0.0,4.0,1.0,2.0,0.0,10.0,1.0,0,812448,1209,6448
3,3,202,0.0,2.0,1.0,4.0,0.0,8.0,0.0,0,812448,1209,6448
3,3,203,0.0,6.0,2.0,3.0,1.0,2.0,0.0,0,812448,1209,6448
3,3,204,0.0,9.0,2.0,1.0,0.0,0.0,0.0,0,812448,1209,6448
3,4,101,0.0,2.0,0.0,1.0,0.0,15.0,2.0,0,812448,1209,6448
3,4,102,0.0,1.0,2.0,3.0,0.0,12.0,0.0,0,812448,1209,6448
3,4,103,0.0,4.0,3.0,3.0,1.0,7.0,1.0,0,812448,1209,6448
3,4,104,0.0,8.0,3.0,3.0,2.0,2.0,0.0,0,812448,1209,6448
3,4,105,0.0,9.0,3.0,1.0,0.0,0.0,0.0,0,812448,1209,6448
3,4,201,0.0,3.0,0.0,0.0,0.0,29.0,0.0,0,812448,1209,6448
3,4,202,0.0,2.0,2.0,2.0,2.0,11.0,0.0,0,812448,1209,6448
3,4,203,0.0,4.0,1.0,3.0,3.0,4.0,0.0,0,812448,1209,6448
3,4,204,0.0,7.0,3.0,4.0,1.0,0.0,0.0,0,812448,1209,6448
3,5,101,0.0,3.0,0.0,1.0,1.0,14.0,1.0,0,812448,1209,6448
3,5,102,0.0,3.0,0.0,2.0,1.0,9.0,0.0,0,812448,1209,6448
3,5,103,0.0,5.0,1.0,3.0,1.0,5.0,0.0,0,812448,1209,6448
3,5,104,0.0,7.0,3.0,3.0,0.0,0.0,0.0,0,812448,1209,6448
3,5,201,0.0,4.0,0.0,0.0,1.0,22.0,1.0,0,812448,1209,6448
3,5,202,0.0,3.0,0.0,1.0,0.0,10.0,0.0,0,812448,1209,6448
3,5,203,0.0,5.0,0.0,2.0,1.0,3.0,0.0,0,812448,1209,6448
3,5,204,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0,812448,1209,6448
3,6,101,0.0,3.0,0.0,0.0,1.0,12.0,0.0,0,812448,1209,6448
3,6,102,0.0,4.0,2.0,0.0,0.0,9.0,0.0,0,812448,1209,6448
3,6,103,0.0,6.0,1.0,2.0,1.0,4.0,0.0,0,812448,1209,6448
3,6,104,0.0,10.0,3.0,2.0,0.0,0.0,0.0,0,812448,1209,6448
3,6,201,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0,812448,1209,6448
3,6,202,0.0,5.0,0.0,2.0,0.0,9.0,0.0,0,812448,1209,6448
3,6,203,0.0,5.0,0.0,2.0,0.0,4.0,0.0,0,812448,1209,6448
3,6,204,0.0,17.0,4.0,0.0,0.0,0.0,0.0,0,812448,1209,6448
3,7,101,0.0,6.0,0.0,1.0,2.0,24.0,1.0,0,812448,1209,6448
3,7,102,0.0,2.0,1.0,3.0,2.0,6.0,3.0,0,812448,1209,6448
3,7,103,0.0,4.0,2.0,3.0,1.0,6.0,0.0,0,812448,1209,6448
3,7,104,0.0,8.0,2.0,4.0,1.0,0.0,0.0,0,812448,1209,6448
3,7,201,0.0,2.0,0.0,0.0,1.0,26.0,1.0,0,812448,1209,6448
3,7,202,0.0,3.0,1.0,3.0,0.0,12.0,0.0,0,812448,1209,6448
3,7,203,0.0,3.0,2.0,3.0,0.0,7.0,0.0,0,812448,1209,6448
3,7,204,0.0,3.0,3.0,4.0,1.0,0.0,0.0,0,812448,1209,6448
3,8,101,0.0,3.0,0.0,1.0,2.0,12.0,0.0,0,812448,1209,6448
3,8,102,0.0,2.0,1.0,2.0,2.0,10.0,0.0,0,812448,1209,6448
3,8,103,0.0,4.0,2.0,3.0,2.0,4.0,0.0,0,812448,1209,6448
3,8,104,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0,812448,1209,6448
3,8,201,0.0,6.0,0.0,2.0,2.0,24.0,0.0,0,812448,1209,6448
3,8,202,0.0,2.0,2.0,2.0,1.0,11.0,0.0,0,812448,1209,6448
3,8,203,0.0,4.0,2.0,2.0,1.0,5.0,0.0,0,812448,1209,6448
3,8,204,0.0,8.0,3.0,3.0,0.0,0.0,0.0,0,812448,1209,6448
3,9,101,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0,812448,1209,6448
3,9,102,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0,812448,1209,6448
3,9,201,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0,812448,1209,6448
3,9,202,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0,812448,1209,6448
3,9,203,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0,812448,1209,6448
3,10,101,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0,812448,1209,6448
3,10,102,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0,812448,1209,6448
3,10,103,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,812448,1209,6448
3,10,201,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0,812448,1209,6448
3,10,202,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0,812448,1209,6448
3,10,203,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0,812448,1209,6448
3,11,101,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,812448,1209,6448
3,11,102,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0,812448,1209,6448
3,11,103,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0,812448,1209,6448
3,11,201,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0,812448,1209,6448
3,11,202,0.0,2.0,0.0,1.0,0.0,5.0,0.0,0,812448,1209,6448
3,11,203,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0,812448,1209,6448
3,12,101,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0,812448,1209,6448
3,12,102,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0,812448,1209,6448
3,12,103,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0,812448,1209,6448
3,12,201,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0,812448,1209,6448
3,12,202,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0,812448,1209,6448
3,13,101,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0,812448,1209,6448
3,13,102,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0,812448,1209,6448
3,13,201,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0,812448,1209,6448
3,13,202,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,812448,1209,6448
3,13,203,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0,812448,1209,6448
3,14,101,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0,812448,1209,6448
3,14,102,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0,812448,1209,6448
3,14,103,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0,812448,1209,6448
